schoolnr,pupilnr,iq_verb,iq_perf,sex,minority,repeatgr,aritpret,classnr,aritpost,langpret,langpost,ses,denomina,schoolses,satiprin,natitest,meetings,currmeet,mixedgra,percmino,aritdiff,homework,classsiz,groupsiz
156.0,1356.0,11.5,12.66,0.0,0.0,0.0,5.0,15680.0,16.0,40.0,38.0,28.0,1.0,15.0,3.571,1.0,2.1,2.166,1.0,10.0,20.0,2.333,39.0,16.0
156.0,1357.0,14.0,15.66,0.0,0.0,0.0,17.0,15680.0,26.0,42.0,48.0,23.0,1.0,15.0,3.571,1.0,2.1,2.166,1.0,10.0,20.0,2.333,39.0,16.0
156.0,1358.0,12.0,13.0,0.0,0.0,0.0,15.0,15680.0,21.0,31.0,25.0,20.0,1.0,15.0,3.571,1.0,2.1,2.166,1.0,10.0,20.0,2.333,39.0,16.0
156.0,1359.0,7.0,10.0,1.0,0.0,0.0,11.0,15680.0,17.0,25.0,31.0,10.0,1.0,15.0,3.571,1.0,2.1,2.166,1.0,10.0,20.0,2.333,39.0,16.0
156.0,1360.0,12.5,12.33,0.0,0.0,1.0,9.0,15680.0,11.0,30.0,45.0,18.0,1.0,15.0,3.571,1.0,2.1,2.166,1.0,10.0,20.0,2.333,39.0,16.0
156.0,1361.0,8.0,10.33,0.0,0.0,1.0,8.0,15680.0,11.0,23.0,31.0,10.0,1.0,15.0,3.571,1.0,2.1,2.166,1.0,10.0,20.0,2.333,39.0,16.0
156.0,1362.0,12.0,8.333,0.0,0.0,0.0,6.0,15680.0,9.0,26.0,40.0,10.0,1.0,15.0,3.571,1.0,2.1,2.166,1.0,10.0,20.0,2.333,39.0,16.0
156.0,1363.0,13.5,15.0,0.0,0.0,0.0,18.0,15680.0,29.0,38.0,47.0,20.0,1.0,15.0,3.571,1.0,2.1,2.166,1.0,10.0,20.0,2.333,39.0,16.0
159.0,1364.0,12.0,13.33,1.0,0.0,0.0,13.0,15980.0,27.0,39.0,49.0,25.0,2.0,23.0,3.571,1.0,1.8,1.5,0.0,3.0,18.0,2.0,33.0,33.0
159.0,1365.0,13.0,11.0,0.0,0.0,0.0,15.0,15980.0,27.0,38.0,50.0,30.0,2.0,23.0,3.571,1.0,1.8,1.5,0.0,3.0,18.0,2.0,33.0,33.0
159.0,1366.0,11.0,12.66,0.0,0.0,1.0,20.0,15980.0,30.0,32.0,48.0,37.0,2.0,23.0,3.571,1.0,1.8,1.5,0.0,3.0,18.0,2.0,33.0,33.0
159.0,1367.0,12.5,12.66,0.0,0.0,0.0,13.0,15980.0,23.0,37.0,41.0,20.0,2.0,23.0,3.571,1.0,1.8,1.5,0.0,3.0,18.0,2.0,33.0,33.0
159.0,1368.0,10.0,11.33,0.0,0.0,0.0,11.0,15980.0,24.0,36.0,42.0,35.0,2.0,23.0,3.571,1.0,1.8,1.5,0.0,3.0,18.0,2.0,33.0,33.0
159.0,1369.0,12.5,10.66,1.0,0.0,0.0,18.0,15980.0,27.0,39.0,54.0,38.0,2.0,23.0,3.571,1.0,1.8,1.5,0.0,3.0,18.0,2.0,33.0,33.0
159.0,1370.0,12.0,14.33,1.0,0.0,0.0,15.0,15980.0,27.0,42.0,42.0,35.0,2.0,23.0,3.571,1.0,1.8,1.5,0.0,3.0,18.0,2.0,33.0,33.0
159.0,1371.0,9.5,9.666,1.0,0.0,1.0,12.0,15980.0,20.0,27.0,32.0,23.0,2.0,23.0,3.571,1.0,1.8,1.5,0.0,3.0,18.0,2.0,33.0,33.0
159.0,1372.0,16.5,10.66,0.0,0.0,0.0,18.0,15980.0,27.0,41.0,51.0,20.0,2.0,23.0,3.571,1.0,1.8,1.5,0.0,3.0,18.0,2.0,33.0,33.0
159.0,1373.0,10.5,12.33,0.0,0.0,1.0,13.0,15980.0,20.0,14.0,34.0,20.0,2.0,23.0,3.571,1.0,1.8,1.5,0.0,3.0,18.0,2.0,33.0,33.0
159.0,1374.0,14.0,13.66,0.0,0.0,0.0,11.0,15980.0,24.0,37.0,38.0,20.0,2.0,23.0,3.571,1.0,1.8,1.5,0.0,3.0,18.0,2.0,33.0,33.0
159.0,1375.0,11.0,11.66,0.0,0.0,0.0,12.0,15980.0,17.0,33.0,32.0,33.0,2.0,23.0,3.571,1.0,1.8,1.5,0.0,3.0,18.0,2.0,33.0,33.0
159.0,1376.0,10.5,13.0,0.0,0.0,1.0,14.0,15980.0,20.0,31.0,21.0,30.0,2.0,23.0,3.571,1.0,1.8,1.5,0.0,3.0,18.0,2.0,33.0,33.0
159.0,1377.0,11.5,9.333,1.0,0.0,0.0,11.0,15980.0,21.0,38.0,46.0,23.0,2.0,23.0,3.571,1.0,1.8,1.5,0.0,3.0,18.0,2.0,33.0,33.0
159.0,1378.0,12.0,15.0,0.0,1.0,0.0,13.0,15980.0,21.0,36.0,44.0,10.0,2.0,23.0,3.571,1.0,1.8,1.5,0.0,3.0,18.0,2.0,33.0,33.0
159.0,1379.0,11.5,14.66,1.0,0.0,0.0,16.0,15980.0,21.0,34.0,43.0,23.0,2.0,23.0,3.571,1.0,1.8,1.5,0.0,3.0,18.0,2.0,33.0,33.0
159.0,1380.0,10.0,12.66,1.0,0.0,0.0,14.0,15980.0,27.0,38.0,46.0,23.0,2.0,23.0,3.571,1.0,1.8,1.5,0.0,3.0,18.0,2.0,33.0,33.0
159.0,1381.0,14.0,12.66,1.0,0.0,0.0,16.0,15980.0,28.0,47.0,57.0,40.0,2.0,23.0,3.571,1.0,1.8,1.5,0.0,3.0,18.0,2.0,33.0,33.0
159.0,1382.0,12.0,10.66,1.0,0.0,0.0,17.0,15980.0,24.0,43.0,44.0,40.0,2.0,23.0,3.571,1.0,1.8,1.5,0.0,3.0,18.0,2.0,33.0,33.0
159.0,1383.0,11.0,11.33,0.0,0.0,0.0,13.0,15980.0,29.0,38.0,50.0,45.0,2.0,23.0,3.571,1.0,1.8,1.5,0.0,3.0,18.0,2.0,33.0,33.0
159.0,1384.0,14.0,10.66,0.0,0.0,0.0,12.0,15980.0,19.0,39.0,43.0,25.0,2.0,23.0,3.571,1.0,1.8,1.5,0.0,3.0,18.0,2.0,33.0,33.0
159.0,1385.0,12.5,10.33,0.0,0.0,0.0,11.0,15980.0,19.0,36.0,39.0,20.0,2.0,23.0,3.571,1.0,1.8,1.5,0.0,3.0,18.0,2.0,33.0,33.0
159.0,1386.0,13.5,13.33,1.0,0.0,0.0,14.0,15980.0,26.0,42.0,52.0,30.0,2.0,23.0,3.571,1.0,1.8,1.5,0.0,3.0,18.0,2.0,33.0,33.0
159.0,1387.0,13.0,10.0,1.0,0.0,0.0,14.0,15980.0,15.0,34.0,38.0,30.0,2.0,23.0,3.571,1.0,1.8,1.5,0.0,3.0,18.0,2.0,33.0,33.0
159.0,1388.0,12.5,16.66,1.0,0.0,0.0,17.0,15980.0,27.0,44.0,51.0,23.0,2.0,23.0,3.571,1.0,1.8,1.5,0.0,3.0,18.0,2.0,33.0,33.0
159.0,1389.0,12.5,7.666,1.0,0.0,0.0,9.0,15980.0,10.0,31.0,43.0,20.0,2.0,23.0,3.571,1.0,1.8,1.5,0.0,3.0,18.0,2.0,33.0,33.0
159.0,1390.0,11.0,8.666,1.0,0.0,0.0,9.0,15980.0,9.0,32.0,40.0,20.0,2.0,23.0,3.571,1.0,1.8,1.5,0.0,3.0,18.0,2.0,33.0,33.0
159.0,1391.0,11.5,10.66,0.0,0.0,0.0,13.0,15980.0,17.0,33.0,42.0,20.0,2.0,23.0,3.571,1.0,1.8,1.5,0.0,3.0,18.0,2.0,33.0,33.0
159.0,1392.0,11.0,15.33,0.0,0.0,0.0,16.0,15980.0,25.0,32.0,38.0,30.0,2.0,23.0,3.571,1.0,1.8,1.5,0.0,3.0,18.0,2.0,33.0,33.0
159.0,1393.0,15.0,13.33,1.0,0.0,0.0,16.0,15980.0,28.0,44.0,54.0,33.0,2.0,23.0,3.571,1.0,1.8,1.5,0.0,3.0,18.0,2.0,33.0,33.0
159.0,1394.0,17.5,15.0,0.0,0.0,0.0,15.0,15980.0,29.0,45.0,51.0,20.0,2.0,23.0,3.571,1.0,1.8,1.5,0.0,3.0,18.0,2.0,33.0,33.0
160.0,1395.0,14.5,10.33,1.0,0.0,0.0,14.0,16080.0,27.0,39.0,50.0,50.0,1.0,18.0,3.285,1.0,2.0,2.0,0.0,27.0,25.0,2.333,26.0,26.0
160.0,1396.0,12.5,10.33,0.0,0.0,0.0,4.0,16080.0,24.0,31.0,45.0,45.0,1.0,18.0,3.285,1.0,2.0,2.0,0.0,27.0,25.0,2.333,26.0,26.0
160.0,1397.0,12.5,7.333,1.0,1.0,1.0,6.0,16080.0,17.0,28.0,43.0,10.0,1.0,18.0,3.285,1.0,2.0,2.0,0.0,27.0,25.0,2.333,26.0,26.0
160.0,1398.0,12.0,13.66,1.0,0.0,0.0,14.0,16080.0,30.0,44.0,51.0,20.0,1.0,18.0,3.285,1.0,2.0,2.0,0.0,27.0,25.0,2.333,26.0,26.0
160.0,1399.0,9.5,11.66,1.0,1.0,0.0,8.0,16080.0,27.0,34.0,44.0,10.0,1.0,18.0,3.285,1.0,2.0,2.0,0.0,27.0,25.0,2.333,26.0,26.0
160.0,1400.0,5.0,9.333,0.0,1.0,1.0,8.0,16080.0,10.0,25.0,23.0,10.0,1.0,18.0,3.285,1.0,2.0,2.0,0.0,27.0,25.0,2.333,26.0,26.0
160.0,1401.0,12.0,10.0,0.0,0.0,0.0,9.0,16080.0,22.0,29.0,40.0,45.0,1.0,18.0,3.285,1.0,2.0,2.0,0.0,27.0,25.0,2.333,26.0,26.0
160.0,1402.0,8.0,7.333,1.0,1.0,1.0,9.0,16080.0,13.0,36.0,34.0,10.0,1.0,18.0,3.285,1.0,2.0,2.0,0.0,27.0,25.0,2.333,26.0,26.0
160.0,1403.0,7.5,9.0,1.0,1.0,0.0,11.0,16080.0,12.0,17.0,20.0,10.0,1.0,18.0,3.285,1.0,2.0,2.0,0.0,27.0,25.0,2.333,26.0,26.0
160.0,1404.0,12.0,8.333,0.0,0.0,0.0,9.0,16080.0,18.0,34.0,44.0,50.0,1.0,18.0,3.285,1.0,2.0,2.0,0.0,27.0,25.0,2.333,26.0,26.0
160.0,1405.0,15.0,13.0,1.0,0.0,0.0,13.0,16080.0,29.0,44.0,52.0,35.0,1.0,18.0,3.285,1.0,2.0,2.0,0.0,27.0,25.0,2.333,26.0,26.0
160.0,1406.0,12.0,9.666,1.0,0.0,0.0,7.0,16080.0,14.0,30.0,40.0,35.0,1.0,18.0,3.285,1.0,2.0,2.0,0.0,27.0,25.0,2.333,26.0,26.0
160.0,1407.0,9.5,10.66,1.0,1.0,1.0,11.0,16080.0,14.0,39.0,33.0,10.0,1.0,18.0,3.285,1.0,2.0,2.0,0.0,27.0,25.0,2.333,26.0,26.0
160.0,1408.0,12.0,8.666,1.0,0.0,0.0,10.0,16080.0,19.0,36.0,47.0,50.0,1.0,18.0,3.285,1.0,2.0,2.0,0.0,27.0,25.0,2.333,26.0,26.0
160.0,1409.0,13.0,11.33,1.0,0.0,0.0,12.0,16080.0,23.0,38.0,52.0,40.0,1.0,18.0,3.285,1.0,2.0,2.0,0.0,27.0,25.0,2.333,26.0,26.0
160.0,1410.0,17.5,10.66,0.0,0.0,0.0,7.0,16080.0,20.0,44.0,50.0,40.0,1.0,18.0,3.285,1.0,2.0,2.0,0.0,27.0,25.0,2.333,26.0,26.0
160.0,1411.0,9.5,10.66,1.0,0.0,0.0,11.0,16080.0,18.0,31.0,30.0,50.0,1.0,18.0,3.285,1.0,2.0,2.0,0.0,27.0,25.0,2.333,26.0,26.0
160.0,1412.0,12.5,9.0,0.0,0.0,1.0,10.0,16080.0,24.0,37.0,50.0,25.0,1.0,18.0,3.285,1.0,2.0,2.0,0.0,27.0,25.0,2.333,26.0,26.0
160.0,1413.0,12.5,9.333,0.0,0.0,0.0,13.0,16080.0,23.0,40.0,44.0,35.0,1.0,18.0,3.285,1.0,2.0,2.0,0.0,27.0,25.0,2.333,26.0,26.0
160.0,1414.0,13.5,13.33,0.0,0.0,0.0,12.0,16080.0,29.0,47.0,52.0,37.0,1.0,18.0,3.285,1.0,2.0,2.0,0.0,27.0,25.0,2.333,26.0,26.0
160.0,1415.0,11.5,14.0,0.0,0.0,0.0,9.0,16080.0,25.0,36.0,53.0,40.0,1.0,18.0,3.285,1.0,2.0,2.0,0.0,27.0,25.0,2.333,26.0,26.0
160.0,1416.0,12.0,15.0,1.0,0.0,0.0,11.0,16080.0,26.0,26.0,42.0,35.0,1.0,18.0,3.285,1.0,2.0,2.0,0.0,27.0,25.0,2.333,26.0,26.0
160.0,1417.0,14.5,13.0,1.0,0.0,0.0,16.0,16080.0,27.0,41.0,54.0,50.0,1.0,18.0,3.285,1.0,2.0,2.0,0.0,27.0,25.0,2.333,26.0,26.0
161.0,1418.0,11.0,10.33,1.0,0.0,0.0,12.0,16180.0,22.0,34.0,51.0,20.0,1.0,25.0,3.714,1.0,3.0,3.0,0.0,6.0,17.0,2.666,36.0,36.0
161.0,1419.0,8.0,10.0,0.0,0.0,0.0,9.0,16180.0,22.0,38.0,45.0,20.0,1.0,25.0,3.714,1.0,3.0,3.0,0.0,6.0,17.0,2.666,36.0,36.0
161.0,1420.0,15.0,16.0,0.0,0.0,0.0,15.0,16180.0,27.0,44.0,52.0,47.0,1.0,25.0,3.714,1.0,3.0,3.0,0.0,6.0,17.0,2.666,36.0,36.0
161.0,1421.0,13.5,10.66,1.0,0.0,0.0,16.0,16180.0,24.0,43.0,51.0,37.0,1.0,25.0,3.714,1.0,3.0,3.0,0.0,6.0,17.0,2.666,36.0,36.0
161.0,1422.0,14.0,11.33,1.0,1.0,0.0,12.0,16180.0,23.0,39.0,50.0,20.0,1.0,25.0,3.714,1.0,3.0,3.0,0.0,6.0,17.0,2.666,36.0,36.0
161.0,1423.0,11.5,10.0,0.0,0.0,0.0,10.0,16180.0,19.0,32.0,44.0,48.0,1.0,25.0,3.714,1.0,3.0,3.0,0.0,6.0,17.0,2.666,36.0,36.0
161.0,1424.0,10.5,12.33,0.0,0.0,1.0,10.0,16180.0,25.0,27.0,28.0,20.0,1.0,25.0,3.714,1.0,3.0,3.0,0.0,6.0,17.0,2.666,36.0,36.0
161.0,1425.0,11.5,10.0,0.0,0.0,0.0,10.0,16180.0,19.0,25.0,43.0,17.0,1.0,25.0,3.714,1.0,3.0,3.0,0.0,6.0,17.0,2.666,36.0,36.0
161.0,1426.0,11.5,8.666,1.0,0.0,0.0,15.0,16180.0,22.0,43.0,50.0,27.0,1.0,25.0,3.714,1.0,3.0,3.0,0.0,6.0,17.0,2.666,36.0,36.0
161.0,1427.0,13.5,11.0,1.0,1.0,0.0,14.0,16180.0,15.0,30.0,41.0,18.0,1.0,25.0,3.714,1.0,3.0,3.0,0.0,6.0,17.0,2.666,36.0,36.0
161.0,1428.0,13.5,17.33,0.0,0.0,0.0,16.0,16180.0,28.0,42.0,51.0,37.0,1.0,25.0,3.714,1.0,3.0,3.0,0.0,6.0,17.0,2.666,36.0,36.0
161.0,1429.0,11.0,11.66,1.0,0.0,0.0,10.0,16180.0,28.0,35.0,53.0,17.0,1.0,25.0,3.714,1.0,3.0,3.0,0.0,6.0,17.0,2.666,36.0,36.0
161.0,1430.0,11.5,11.66,1.0,0.0,1.0,15.0,16180.0,20.0,34.0,35.0,38.0,1.0,25.0,3.714,1.0,3.0,3.0,0.0,6.0,17.0,2.666,36.0,36.0
161.0,1431.0,12.0,12.66,1.0,0.0,0.0,12.0,16180.0,25.0,39.0,50.0,37.0,1.0,25.0,3.714,1.0,3.0,3.0,0.0,6.0,17.0,2.666,36.0,36.0
161.0,1432.0,13.0,11.0,0.0,0.0,1.0,11.0,16180.0,21.0,42.0,41.0,37.0,1.0,25.0,3.714,1.0,3.0,3.0,0.0,6.0,17.0,2.666,36.0,36.0
161.0,1433.0,12.0,10.66,1.0,0.0,0.0,17.0,16180.0,27.0,44.0,55.0,40.0,1.0,25.0,3.714,1.0,3.0,3.0,0.0,6.0,17.0,2.666,36.0,36.0
161.0,1434.0,10.5,13.0,0.0,0.0,1.0,10.0,16180.0,20.0,28.0,37.0,40.0,1.0,25.0,3.714,1.0,3.0,3.0,0.0,6.0,17.0,2.666,36.0,36.0
161.0,1435.0,13.0,13.33,0.0,0.0,0.0,9.0,16180.0,20.0,36.0,44.0,30.0,1.0,25.0,3.714,1.0,3.0,3.0,0.0,6.0,17.0,2.666,36.0,36.0
161.0,1436.0,12.5,10.33,1.0,0.0,0.0,12.0,16180.0,23.0,42.0,52.0,43.0,1.0,25.0,3.714,1.0,3.0,3.0,0.0,6.0,17.0,2.666,36.0,36.0
161.0,1437.0,15.0,15.33,0.0,0.0,0.0,15.0,16180.0,28.0,40.0,49.0,43.0,1.0,25.0,3.714,1.0,3.0,3.0,0.0,6.0,17.0,2.666,36.0,36.0
161.0,1438.0,13.5,10.0,1.0,0.0,1.0,13.0,16180.0,17.0,44.0,48.0,23.0,1.0,25.0,3.714,1.0,3.0,3.0,0.0,6.0,17.0,2.666,36.0,36.0
161.0,1439.0,12.5,11.33,0.0,0.0,0.0,16.0,16180.0,27.0,37.0,52.0,50.0,1.0,25.0,3.714,1.0,3.0,3.0,0.0,6.0,17.0,2.666,36.0,36.0
161.0,1440.0,12.0,8.0,0.0,0.0,0.0,9.0,16180.0,22.0,37.0,43.0,20.0,1.0,25.0,3.714,1.0,3.0,3.0,0.0,6.0,17.0,2.666,36.0,36.0
161.0,1441.0,11.5,12.0,0.0,0.0,0.0,13.0,16180.0,23.0,41.0,54.0,23.0,1.0,25.0,3.714,1.0,3.0,3.0,0.0,6.0,17.0,2.666,36.0,36.0
161.0,1442.0,11.5,9.666,1.0,0.0,0.0,9.0,16180.0,14.0,31.0,39.0,33.0,1.0,25.0,3.714,1.0,3.0,3.0,0.0,6.0,17.0,2.666,36.0,36.0
161.0,1443.0,11.5,6.333,1.0,0.0,0.0,8.0,16180.0,16.0,26.0,24.0,27.0,1.0,25.0,3.714,1.0,3.0,3.0,0.0,6.0,17.0,2.666,36.0,36.0
161.0,1444.0,13.5,11.0,0.0,0.0,0.0,13.0,16180.0,25.0,40.0,50.0,30.0,1.0,25.0,3.714,1.0,3.0,3.0,0.0,6.0,17.0,2.666,36.0,36.0
161.0,1445.0,8.0,12.0,1.0,0.0,0.0,13.0,16180.0,23.0,37.0,47.0,30.0,1.0,25.0,3.714,1.0,3.0,3.0,0.0,6.0,17.0,2.666,36.0,36.0
161.0,1446.0,13.5,11.33,1.0,0.0,0.0,14.0,16180.0,26.0,37.0,48.0,43.0,1.0,25.0,3.714,1.0,3.0,3.0,0.0,6.0,17.0,2.666,36.0,36.0
161.0,1447.0,11.0,11.66,0.0,0.0,1.0,9.0,16180.0,21.0,33.0,40.0,20.0,1.0,25.0,3.714,1.0,3.0,3.0,0.0,6.0,17.0,2.666,36.0,36.0
161.0,1448.0,17.0,16.0,0.0,0.0,0.0,17.0,16180.0,30.0,48.0,58.0,43.0,1.0,25.0,3.714,1.0,3.0,3.0,0.0,6.0,17.0,2.666,36.0,36.0
164.0,1449.0,13.5,15.66,0.0,0.0,0.0,16.0,16480.0,28.0,40.0,48.0,30.0,2.0,15.0,3.571,1.0,2.4,2.333,0.0,0.0,15.0,2.333,25.0,25.0
164.0,1450.0,12.0,12.0,0.0,0.0,0.0,13.0,16480.0,21.0,33.0,40.0,18.0,2.0,15.0,3.571,1.0,2.4,2.333,0.0,0.0,15.0,2.333,25.0,25.0
164.0,1451.0,11.0,9.0,1.0,0.0,0.0,10.0,16480.0,22.0,38.0,35.0,28.0,2.0,15.0,3.571,1.0,2.4,2.333,0.0,0.0,15.0,2.333,25.0,25.0
164.0,1452.0,12.0,11.66,0.0,0.0,0.0,11.0,16480.0,26.0,30.0,42.0,20.0,2.0,15.0,3.571,1.0,2.4,2.333,0.0,0.0,15.0,2.333,25.0,25.0
164.0,1453.0,9.0,11.0,1.0,0.0,0.0,9.0,16480.0,15.0,31.0,44.0,20.0,2.0,15.0,3.571,1.0,2.4,2.333,0.0,0.0,15.0,2.333,25.0,25.0
164.0,1454.0,7.5,11.66,0.0,0.0,1.0,12.0,16480.0,18.0,24.0,31.0,18.0,2.0,15.0,3.571,1.0,2.4,2.333,0.0,0.0,15.0,2.333,25.0,25.0
164.0,1455.0,11.0,9.0,0.0,0.0,0.0,17.0,16480.0,25.0,31.0,35.0,18.0,2.0,15.0,3.571,1.0,2.4,2.333,0.0,0.0,15.0,2.333,25.0,25.0
164.0,1456.0,12.5,11.66,0.0,0.0,0.0,14.0,16480.0,21.0,35.0,37.0,15.0,2.0,15.0,3.571,1.0,2.4,2.333,0.0,0.0,15.0,2.333,25.0,25.0
164.0,1457.0,12.0,14.33,1.0,0.0,0.0,11.0,16480.0,18.0,31.0,40.0,23.0,2.0,15.0,3.571,1.0,2.4,2.333,0.0,0.0,15.0,2.333,25.0,25.0
164.0,1458.0,12.5,13.33,0.0,0.0,0.0,12.0,16480.0,28.0,38.0,50.0,23.0,2.0,15.0,3.571,1.0,2.4,2.333,0.0,0.0,15.0,2.333,25.0,25.0
164.0,1459.0,13.0,13.66,0.0,0.0,0.0,14.0,16480.0,27.0,44.0,55.0,33.0,2.0,15.0,3.571,1.0,2.4,2.333,0.0,0.0,15.0,2.333,25.0,25.0
164.0,1460.0,14.0,13.0,0.0,0.0,0.0,15.0,16480.0,26.0,43.0,50.0,23.0,2.0,15.0,3.571,1.0,2.4,2.333,0.0,0.0,15.0,2.333,25.0,25.0
164.0,1461.0,12.0,13.0,0.0,0.0,0.0,17.0,16480.0,28.0,34.0,39.0,15.0,2.0,15.0,3.571,1.0,2.4,2.333,0.0,0.0,15.0,2.333,25.0,25.0
164.0,1462.0,11.0,9.666,1.0,0.0,0.0,8.0,16480.0,14.0,39.0,43.0,23.0,2.0,15.0,3.571,1.0,2.4,2.333,0.0,0.0,15.0,2.333,25.0,25.0
164.0,1463.0,8.5,9.333,1.0,0.0,0.0,13.0,16480.0,16.0,33.0,43.0,20.0,2.0,15.0,3.571,1.0,2.4,2.333,0.0,0.0,15.0,2.333,25.0,25.0
164.0,1464.0,12.0,13.33,0.0,0.0,0.0,15.0,16480.0,28.0,43.0,50.0,25.0,2.0,15.0,3.571,1.0,2.4,2.333,0.0,0.0,15.0,2.333,25.0,25.0
164.0,1465.0,13.5,14.66,0.0,0.0,0.0,15.0,16480.0,28.0,36.0,45.0,23.0,2.0,15.0,3.571,1.0,2.4,2.333,0.0,0.0,15.0,2.333,25.0,25.0
164.0,1466.0,12.0,15.33,0.0,0.0,0.0,18.0,16480.0,28.0,46.0,53.0,23.0,2.0,15.0,3.571,1.0,2.4,2.333,0.0,0.0,15.0,2.333,25.0,25.0
164.0,1467.0,11.5,13.33,0.0,0.0,0.0,17.0,16480.0,22.0,36.0,40.0,20.0,2.0,15.0,3.571,1.0,2.4,2.333,0.0,0.0,15.0,2.333,25.0,25.0
164.0,1468.0,12.0,9.333,0.0,0.0,1.0,15.0,16480.0,26.0,45.0,48.0,20.0,2.0,15.0,3.571,1.0,2.4,2.333,0.0,0.0,15.0,2.333,25.0,25.0
164.0,1469.0,12.5,12.66,0.0,0.0,0.0,13.0,16480.0,28.0,41.0,51.0,23.0,2.0,15.0,3.571,1.0,2.4,2.333,0.0,0.0,15.0,2.333,25.0,25.0
164.0,1470.0,11.0,12.0,1.0,0.0,0.0,12.0,16480.0,21.0,34.0,37.0,18.0,2.0,15.0,3.571,1.0,2.4,2.333,0.0,0.0,15.0,2.333,25.0,25.0
164.0,1471.0,11.5,9.0,1.0,0.0,0.0,11.0,16480.0,23.0,42.0,47.0,23.0,2.0,15.0,3.571,1.0,2.4,2.333,0.0,0.0,15.0,2.333,25.0,25.0
164.0,1472.0,14.0,17.33,0.0,0.0,0.0,16.0,16480.0,29.0,42.0,54.0,25.0,2.0,15.0,3.571,1.0,2.4,2.333,0.0,0.0,15.0,2.333,25.0,25.0
167.0,1473.0,10.5,12.33,0.0,0.0,0.0,7.0,16780.0,10.0,26.0,26.0,45.0,3.0,23.0,3.428,1.0,1.7,1.333,0.0,0.0,14.0,2.666,28.0,28.0
167.0,1474.0,13.0,12.33,1.0,0.0,0.0,13.0,16780.0,26.0,40.0,48.0,40.0,3.0,23.0,3.428,1.0,1.7,1.333,0.0,0.0,14.0,2.666,28.0,28.0
167.0,1475.0,9.0,10.66,1.0,0.0,0.0,16.0,16780.0,19.0,38.0,42.0,35.0,3.0,23.0,3.428,1.0,1.7,1.333,0.0,0.0,14.0,2.666,28.0,28.0
167.0,1476.0,10.0,13.0,1.0,0.0,0.0,14.0,16780.0,25.0,38.0,41.0,47.0,3.0,23.0,3.428,1.0,1.7,1.333,0.0,0.0,14.0,2.666,28.0,28.0
167.0,1477.0,8.0,10.33,1.0,0.0,0.0,8.0,16780.0,14.0,33.0,41.0,35.0,3.0,23.0,3.428,1.0,1.7,1.333,0.0,0.0,14.0,2.666,28.0,28.0
167.0,1478.0,14.5,10.66,1.0,0.0,0.0,14.0,16780.0,28.0,41.0,55.0,20.0,3.0,23.0,3.428,1.0,1.7,1.333,0.0,0.0,14.0,2.666,28.0,28.0
167.0,1479.0,13.0,10.66,1.0,0.0,0.0,8.0,16780.0,21.0,38.0,52.0,50.0,3.0,23.0,3.428,1.0,1.7,1.333,0.0,0.0,14.0,2.666,28.0,28.0
167.0,1480.0,11.5,12.33,0.0,0.0,0.0,17.0,16780.0,27.0,42.0,53.0,50.0,3.0,23.0,3.428,1.0,1.7,1.333,0.0,0.0,14.0,2.666,28.0,28.0
167.0,1481.0,11.5,13.66,0.0,0.0,0.0,16.0,16780.0,28.0,37.0,47.0,35.0,3.0,23.0,3.428,1.0,1.7,1.333,0.0,0.0,14.0,2.666,28.0,28.0
167.0,1482.0,8.5,7.0,1.0,0.0,0.0,7.0,16780.0,9.0,28.0,39.0,35.0,3.0,23.0,3.428,1.0,1.7,1.333,0.0,0.0,14.0,2.666,28.0,28.0
167.0,1483.0,9.5,11.33,0.0,0.0,0.0,8.0,16780.0,24.0,26.0,41.0,35.0,3.0,23.0,3.428,1.0,1.7,1.333,0.0,0.0,14.0,2.666,28.0,28.0
167.0,1484.0,12.5,11.33,0.0,0.0,0.0,7.0,16780.0,16.0,28.0,42.0,40.0,3.0,23.0,3.428,1.0,1.7,1.333,0.0,0.0,14.0,2.666,28.0,28.0
167.0,1485.0,16.5,16.0,1.0,0.0,0.0,16.0,16780.0,30.0,41.0,57.0,40.0,3.0,23.0,3.428,1.0,1.7,1.333,0.0,0.0,14.0,2.666,28.0,28.0
167.0,1486.0,12.0,11.66,1.0,0.0,0.0,9.0,16780.0,19.0,26.0,39.0,50.0,3.0,23.0,3.428,1.0,1.7,1.333,0.0,0.0,14.0,2.666,28.0,28.0
167.0,1487.0,10.5,7.333,0.0,0.0,0.0,6.0,16780.0,16.0,29.0,34.0,20.0,3.0,23.0,3.428,1.0,1.7,1.333,0.0,0.0,14.0,2.666,28.0,28.0
167.0,1488.0,12.0,11.33,0.0,0.0,0.0,10.0,16780.0,15.0,31.0,39.0,20.0,3.0,23.0,3.428,1.0,1.7,1.333,0.0,0.0,14.0,2.666,28.0,28.0
167.0,1489.0,4.0,7.0,0.0,0.0,0.0,11.0,16780.0,16.0,33.0,37.0,35.0,3.0,23.0,3.428,1.0,1.7,1.333,0.0,0.0,14.0,2.666,28.0,28.0
167.0,1490.0,10.5,9.333,0.0,0.0,0.0,12.0,16780.0,14.0,35.0,40.0,40.0,3.0,23.0,3.428,1.0,1.7,1.333,0.0,0.0,14.0,2.666,28.0,28.0
167.0,1491.0,11.0,9.666,0.0,0.0,0.0,11.0,16780.0,24.0,30.0,42.0,20.0,3.0,23.0,3.428,1.0,1.7,1.333,0.0,0.0,14.0,2.666,28.0,28.0
